path_audio,genre,song_name,path_video
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Lit - My Own Worst Enemy (Official Music Video).f140.m4a,punk,Lit - My Own Worst Enemy (Official Music Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Lit - My Own Worst Enemy (Official Music Video).f135.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Lit - Zip-Lock (Official Music Video).f140.m4a,punk,Lit - Zip-Lock (Official Music Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Lit - Zip-Lock (Official Music Video).f135.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Mad Caddies - Drinking for 11 Live [HD].f140.m4a,punk,Mad Caddies - Drinking for 11 Live [HD],C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Mad Caddies - Drinking for 11 Live [HD].f136.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Mad Caddies - Leavin (Official Video).f140.m4a,punk,Mad Caddies - Leavin (Official Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Mad Caddies - Leavin (Official Video).f134.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Mad Caddies - Leavin'.f140.m4a,punk,Mad Caddies - Leavin',C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Mad Caddies - Leavin'.f133.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Mad Caddies - Road Rash (Official Video).f140.m4a,punk,Mad Caddies - Road Rash (Official Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Mad Caddies - Road Rash (Official Video).f134.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Mad Caddies - Road Rash.f140.m4a,punk,Mad Caddies - Road Rash,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Mad Caddies - Road Rash.f135.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Mad Caddies - Silence Drum Cover.f140.m4a,punk,Mad Caddies - Silence Drum Cover,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Mad Caddies - Silence Drum Cover.f133.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Mad Caddies _ Macho Nachos.f140.m4a,punk,Mad Caddies _ Macho Nachos,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Mad Caddies _ Macho Nachos.f134.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Me First and the Gimme Gimmes - Danny's Song (Official Video).f140.m4a,punk,Me First and the Gimme Gimmes - Danny's Song (Official Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Me First and the Gimme Gimmes - Danny's Song (Official Video).f134.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Me First and The Gimme Gimmes - I Believe I Can Fly (Official Video).f140.m4a,punk,Me First and The Gimme Gimmes - I Believe I Can Fly (Official Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Me First and The Gimme Gimmes - I Believe I Can Fly (Official Video).f135.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Me First And The Gimme Gimmes - I Believe I Can Fly.f140.m4a,punk,Me First And The Gimme Gimmes - I Believe I Can Fly,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Me First And The Gimme Gimmes - I Believe I Can Fly.f133.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Me First and the Gimme Gimmes - Over the Rainbow.f140.m4a,punk,Me First and the Gimme Gimmes - Over the Rainbow,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Me First and the Gimme Gimmes - Over the Rainbow.f135.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\millencolin -  lowlife.f140.m4a,punk,millencolin -  lowlife,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\millencolin -  lowlife.f135.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Millencolin - 'Fox'.f140.m4a,punk,Millencolin - 'Fox',C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Millencolin - 'Fox'.f395.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Millencolin - 'Kemp' Epitaph_Burning Heart Records.f140.m4a,punk,Millencolin - 'Kemp' Epitaph_Burning Heart Records,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Millencolin - 'Kemp' Epitaph_Burning Heart Records.f133.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Millencolin - 'Penguins And Polar Bears'.f140.m4a,punk,Millencolin - 'Penguins And Polar Bears',C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Millencolin - 'Penguins And Polar Bears'.f395.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Millencolin - Boring Planet (En Español).f140.m4a,punk,Millencolin - Boring Planet (En Español),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Millencolin - Boring Planet (En Español).f133.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Millencolin - Lozin Must Video.f140.m4a,punk,Millencolin - Lozin Must Video,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Millencolin - Lozin Must Video.f135.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Millencolin - Move Your Car Video.f140.m4a,punk,Millencolin - Move Your Car Video,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Millencolin - Move Your Car Video.f135.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Millencolin- Story Of My Life.f140.m4a,punk,Millencolin- Story Of My Life,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Millencolin- Story Of My Life.f133.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Misfits - Dig Up Her Bones (unofficial music video).f140.m4a,punk,Misfits - Dig Up Her Bones (unofficial music video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Misfits - Dig Up Her Bones (unofficial music video).f135.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Misfits - Dig Up Her Bones.f140.m4a,punk,Misfits - Dig Up Her Bones,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Misfits - Dig Up Her Bones.f137.mp4
"C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Misfits - Hate The Living, Love The Dead (Ver.2).f140.m4a",punk,"Misfits - Hate The Living, Love The Dead (Ver.2)","C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Misfits - Hate The Living, Love The Dead (Ver.2).f135.mp4"
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Misfits - Hybrid Moments.f140.m4a,punk,Misfits - Hybrid Moments,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Misfits - Hybrid Moments.f395.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Misfits - Saturday Nights Music Video HQ.f140.m4a,punk,Misfits - Saturday Nights Music Video HQ,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Misfits - Saturday Nights Music Video HQ.f135.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Misfits - Scream! [OFFICIAL VIDEO].f140.m4a,punk,Misfits - Scream! [OFFICIAL VIDEO],C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Misfits - Scream! [OFFICIAL VIDEO].f135.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Misfits Ghouls Night Out.f140.m4a,punk,Misfits Ghouls Night Out,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Misfits Ghouls Night Out.f133.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Motörhead – God Save The Queen (Official Video).f140.m4a,punk,Motörhead – God Save The Queen (Official Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Motörhead – God Save The Queen (Official Video).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Murderdolls - White Wedding [OFFICIAL VIDEO].f140.m4a,punk,Murderdolls - White Wedding [OFFICIAL VIDEO],C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Murderdolls - White Wedding [OFFICIAL VIDEO].f134.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Mustard Plug - You (Official Music Video).f140.m4a,punk,Mustard Plug - You (Official Music Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Mustard Plug - You (Official Music Video).f135.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\MxPx - Doing Time.f140.m4a,punk,MxPx - Doing Time,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\MxPx - Doing Time.f134.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\MxPx - Tomorrow's Another Day - Live in Moscow.f140.m4a,punk,MxPx - Tomorrow's Another Day - Live in Moscow,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\MxPx - Tomorrow's Another Day - Live in Moscow.f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\MxPx - Tomorrow's Another Day.f140.m4a,punk,MxPx - Tomorrow's Another Day,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\MxPx - Tomorrow's Another Day.f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\MxPx - Under Lock and Key [Live! At The Show].f140.m4a,punk,MxPx - Under Lock and Key [Live! At The Show],C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\MxPx - Under Lock and Key [Live! At The Show].f133.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\MxPx - Want Ad.f140.m4a,punk,MxPx - Want Ad,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\MxPx - Want Ad.f134.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\My Chemical Romance - Helena [Official Music Video].f140.m4a,punk,My Chemical Romance - Helena [Official Music Video],C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\My Chemical Romance - Helena [Official Music Video].f135.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Napoleon - Liars And Sellers.f140.m4a,punk,Napoleon - Liars And Sellers,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Napoleon - Liars And Sellers.f136.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Nice Guys Finish Last - Green Day (Official Music Video)  [HQ].f140.m4a,punk,Nice Guys Finish Last - Green Day (Official Music Video)  [HQ],C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Nice Guys Finish Last - Green Day (Official Music Video)  [HQ].f135.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Night of the Living Dead-Misfits.f140.m4a,punk,Night of the Living Dead-Misfits,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Night of the Living Dead-Misfits.f135.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Nim Vind - 'Where I'm From' House of Vind - A BlankTV World Premiere!.f140.m4a,punk,Nim Vind - 'Where I'm From' House of Vind - A BlankTV World Premiere!,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Nim Vind - 'Where I'm From' House of Vind - A BlankTV World Premiere!.f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\No Doubt - Oi To The World.f140.m4a,punk,No Doubt - Oi To The World,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\No Doubt - Oi To The World.f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\No Use for a Name - Soulmate (video clip).f140.m4a,punk,No Use for a Name - Soulmate (video clip),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\No Use for a Name - Soulmate (video clip).f133.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\no warning - bad timing.f140.m4a,punk,no warning - bad timing,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\no warning - bad timing.f133.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Nobodys - A Girl Like You (Official Music Video).f140.m4a,punk,Nobodys - A Girl Like You (Official Music Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Nobodys - A Girl Like You (Official Music Video).f135.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Nofx - All Outta Angst.f140.m4a,punk,Nofx - All Outta Angst,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Nofx - All Outta Angst.f395.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\NOFX - The Man I Killed (unofficial video).f140.m4a,punk,NOFX - The Man I Killed (unofficial video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\NOFX - The Man I Killed (unofficial video).f134.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Nofx - The Man I Killed.f140.m4a,punk,Nofx - The Man I Killed,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Nofx - The Man I Killed.f133.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\NOFX – California Über Alice (Is it too late to secede).f140.m4a,punk,NOFX – California Über Alice (Is it too late to secede),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\NOFX – California Über Alice (Is it too late to secede).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\NOFX- 'Stickin' In My Eye'.f140.m4a,punk,NOFX- 'Stickin' In My Eye',C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\NOFX- 'Stickin' In My Eye'.f133.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\NOFX- Leave It Alone.f140.m4a,punk,NOFX- Leave It Alone,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\NOFX- Leave It Alone.f395.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Nofx-Bob.f140.m4a,punk,Nofx-Bob,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Nofx-Bob.f395.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Nomy - Want you bad (The Offspring cover with a touch of Guns 'N Roses).f140.m4a,punk,Nomy - Want you bad (The Offspring cover with a touch of Guns 'N Roses),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Nomy - Want you bad (The Offspring cover with a touch of Guns 'N Roses).f299.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\OCEAN HILLS - Death Or Liberty (2020) _ Official Music Video _ AFM Records.f140.m4a,punk,OCEAN HILLS - Death Or Liberty (2020) _ Official Music Video _ AFM Records,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\OCEAN HILLS - Death Or Liberty (2020) _ Official Music Video _ AFM Records.f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Officer Down - Open Waters (TNSrecords).f258.m4a,punk,Officer Down - Open Waters (TNSrecords),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Officer Down - Open Waters (TNSrecords).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\One Hidden Frame - 'Program Deceit'.f140.m4a,punk,One Hidden Frame - 'Program Deceit',C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\One Hidden Frame - 'Program Deceit'.f135.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Operation Ivy - Unity - Stop This War!.f140.m4a,punk,Operation Ivy - Unity - Stop This War!,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Operation Ivy - Unity - Stop This War!.f134.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Pennywise - 'Fuck Authority'.f140.m4a,punk,Pennywise - 'Fuck Authority',C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Pennywise - 'Fuck Authority'.f135.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Pennywise - 'Same Old Story'.f140.m4a,punk,Pennywise - 'Same Old Story',C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Pennywise - 'Same Old Story'.f135.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Pennywise - Bro Hymn (Tribute).f140.m4a,punk,Pennywise - Bro Hymn (Tribute),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Pennywise - Bro Hymn (Tribute).f133.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Pennywise - Surfin USA (Beach Boys Punk Cover).f140.m4a,punk,Pennywise - Surfin USA (Beach Boys Punk Cover),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Pennywise - Surfin USA (Beach Boys Punk Cover).f135.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Pennywise- Straight Ahead.f140.m4a,punk,Pennywise- Straight Ahead,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Pennywise- Straight Ahead.f133.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\planet smashers - hey hey.f140.m4a,punk,planet smashers - hey hey,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\planet smashers - hey hey.f133.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Quick Addiction - Paradise (Skateboard Music Video).f140.m4a,punk,Quick Addiction - Paradise (Skateboard Music Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Quick Addiction - Paradise (Skateboard Music Video).f137.mp4
"C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Raised by Apes - 50,000 Volts.f140.m4a",punk,"Raised by Apes - 50,000 Volts","C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Raised by Apes - 50,000 Volts.f137.mp4"
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Rancid - 'Nihilism'.f140.m4a,punk,Rancid - 'Nihilism',C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Rancid - 'Nihilism'.f395.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Rancid - 'Ruby Soho'.f140.m4a,punk,Rancid - 'Ruby Soho',C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Rancid - 'Ruby Soho'.f400.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Rancid - 'Salvation'.f140.m4a,punk,Rancid - 'Salvation',C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Rancid - 'Salvation'.f133.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Rancid - 'Time Bomb'.f140.m4a,punk,Rancid - 'Time Bomb',C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Rancid - 'Time Bomb'.f401.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Rancid - Backslide.f140.m4a,punk,Rancid - Backslide,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Rancid - Backslide.f133.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Rancid - Black Derby Jacket.f140.m4a,punk,Rancid - Black Derby Jacket,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Rancid - Black Derby Jacket.f135.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Rancid - Dead Bodies.f140.m4a,punk,Rancid - Dead Bodies,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Rancid - Dead Bodies.f134.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Rancid - Fall Back Down [MUSIC VIDEO].f140.m4a,punk,Rancid - Fall Back Down [MUSIC VIDEO],C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Rancid - Fall Back Down [MUSIC VIDEO].f134.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Rancid - GGF (MUSIC VIDEO).f140.m4a,punk,Rancid - GGF (MUSIC VIDEO),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Rancid - GGF (MUSIC VIDEO).f135.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Rancid - Hooligans [MUSIC VIDEO].f140.m4a,punk,Rancid - Hooligans [MUSIC VIDEO],C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Rancid - Hooligans [MUSIC VIDEO].f397.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Rancid - Let Me Go.f140.m4a,punk,Rancid - Let Me Go,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Rancid - Let Me Go.f133.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Rancid - Poison [MUSIC VIDEO].f140.m4a,punk,Rancid - Poison [MUSIC VIDEO],C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Rancid - Poison [MUSIC VIDEO].f135.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Rancid - Rattlesnake.f140.m4a,punk,Rancid - Rattlesnake,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Rancid - Rattlesnake.f133.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Rancid - Red Hot Moon (HQ).f140.m4a,punk,Rancid - Red Hot Moon (HQ),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Rancid - Red Hot Moon (HQ).f134.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Rancid - Roots Radicals [Official Video].f140.m4a,punk,Rancid - Roots Radicals [Official Video],C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Rancid - Roots Radicals [Official Video].f135.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Rancid - Rwanda.f140.m4a,punk,Rancid - Rwanda,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Rancid - Rwanda.f134.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Rancid - Who Would've Thought [MUSIC VIDEO].f140.m4a,punk,Rancid - Who Would've Thought [MUSIC VIDEO],C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Rancid - Who Would've Thought [MUSIC VIDEO].f135.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Rancid- Bloodclot.f140.m4a,punk,Rancid- Bloodclot,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Rancid- Bloodclot.f133.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Rancid- Hyena.f140.m4a,punk,Rancid- Hyena,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Rancid- Hyena.f133.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Random Hand - BONES  (Official Video).f140.m4a,punk,Random Hand - BONES  (Official Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Random Hand - BONES  (Official Video).f136.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Red City Radio Futurama mashup.f140.m4a,punk,Red City Radio Futurama mashup,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Red City Radio Futurama mashup.f135.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Reel Big Fish - Take On Me (Official Video).f140.m4a,punk,Reel Big Fish - Take On Me (Official Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Reel Big Fish - Take On Me (Official Video).f135.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Refused - New Noise (video).f140.m4a,punk,Refused - New Noise (video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Refused - New Noise (video).f401.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Reset - My Dream And I (Official Music Video).f140.m4a,punk,Reset - My Dream And I (Official Music Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Reset - My Dream And I (Official Music Video).f133.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Reset - Pollution (Official Music Video).f140.m4a,punk,Reset - Pollution (Official Music Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Reset - Pollution (Official Music Video).f133.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Reset - Pressure (Official Music Video).f140.m4a,punk,Reset - Pressure (Official Music Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Reset - Pressure (Official Music Video).f134.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Rifkin - Growing Pains.f140.m4a,punk,Rifkin - Growing Pains,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Rifkin - Growing Pains.f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Rise Against - Dancing for Rain.f140.m4a,punk,Rise Against - Dancing for Rain,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Rise Against - Dancing for Rain.f135.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Rise Against - Drones Music Video [HD].f140.m4a,punk,Rise Against - Drones Music Video [HD],C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Rise Against - Drones Music Video [HD].f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Rise Against - Give It All.f140.m4a,punk,Rise Against - Give It All,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Rise Against - Give It All.f135.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Rise Against - Injection (Drum Cover) - Kye Smith.f140.m4a,punk,Rise Against - Injection (Drum Cover) - Kye Smith,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Rise Against - Injection (Drum Cover) - Kye Smith.f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Rise Against - Prayer Of The Refugee (Official Music Video).f140.m4a,punk,Rise Against - Prayer Of The Refugee (Official Music Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\punk\Rise Against - Prayer Of The Refugee (Official Music Video).f137.mp4
